ID,Reporter Display,Request Type,Description,Latitude,Longitude,Service Request Date,Acknowledged,Minutes to acknowledge,Assigned To:,Last updated,Closed,Minutes to close,Distance,Census Code,Geo ID,Tract,Cluster Group
3856612,CityOfGainesvilleCollaborativeNeighbor,Street Sign,The stop sign coming south on SW 11th Terrace where it meets SW 11th Avenue was recently knocked down and has been down for a few days now.,29.6401865,-82.33698,2017-11-07T16:32:00Z,NA,NA,Public Services,2018-09-27T13:07:00Z,2017-11-07T16:40:00Z,7,2.4221014859428185,120010008061010,12001000806,806,3
1876080,Jen,Traffic/Pedestrian Signal,"The light to turn left onto Archer Rd from Clark Butler Is much too short. I was stuck at this turn through 3 rounds of light change because it was only long enough for 2 cars in each lane to get through during each round. Since I could no longer go straight across Clark Butler or turn left onto it to go back to Wind Meadows, I was forced to sit here at this light for an unreasonable amount of time.",29.62053411,-82.3801915,2015-08-27T16:39:00Z,2015-08-27T16:42:00Z,3,Public Services,2018-09-26T03:42:00Z,2015-08-31T07:34:00Z,5215,5.692023191658536,120010015191006,12001001519,1519,3
2548610,s thomas,Other,appears to be a dead 80 ft high pine tree possibly dead as a result of pine beetles  the tree is a danger to persons and properties in it immediate proximity tree can crush anything in its path should it fall  a storm could bring this dead tree down,29.6896379,-82.3391064,2016-06-01T15:30:00Z,NA,NA,Public Services,2018-09-26T14:06:00Z,2016-06-01T17:01:00Z,91,3.225409325942013,120010012031029,12001001203,1203,4
3528645,Josh Smith,Road Repair,Large pot holes,29.673148,-82.3371326,2017-06-30T18:24:00Z,2017-06-30T18:24:00Z,0,Public Services,2019-12-20T17:28:00Z,2017-07-06T19:21:00Z,8696,1.516196255042459,120010003011010,12001000301,301,4
2424071,LALokken,Tree/Limbs (Public Property),"A dogwood tree on city property in front of our house has died. Some of the limbs have fallen. I have removed the fallen limbs, but the rest of the tree may soon fall.",29.661016,-82.319886,2016-04-22T11:21:00Z,NA,NA,Neighborhood,2018-09-26T12:11:00Z,2016-04-25T09:55:00Z,4233,2.3560233722041626,120010005003015,12001000500,500,1
2600994,Bob Mounts,Tree/Limbs (Public Property),NA,29.66226769,-82.34365845,2016-06-16T16:48:00Z,2016-06-16T16:48:00Z,0,Neighborhood,2019-12-20T00:58:00Z,2016-06-16T19:11:00Z,143,0.1510337275978842,120010010001018,12001001000,1000,2
1968345,wes,Other,"First of three travel trailers or RV's in the neighborhood that appear to being used as permanent residence.  This has been here for some time, minor nuisance, but now others are ""copying""",29.69945127,-82.37444455,2015-10-11T11:32:00Z,2015-10-12T08:48:00Z,1276,Public Services,2018-09-26T04:55:00Z,2015-10-12T10:09:00Z,1357,5.181252982031758,120010012011000,12001001201,1201,3
6985064,An anonymous SeeClickFix user,General Police Enforcement,Discovered a stolen Maintenance of Traffic road sign in this homeowner’s yard. I work in construction and people stealing these signs poses a tremendous hazard to our crews.,29.65648833,-82.34719667,2019-11-17T11:39:00Z,NA,NA,Health and Public Safety,2019-12-21T18:08:00Z,2019-11-17T12:19:00Z,40,0.5787695456858498,120010010004020,12001001000,1000,2
3362021,An anonymous SeeClickFix user,Parking in Yard (Other Than Driveway),NA,29.6556421,-82.3480381,2017-04-24T14:33:00Z,NA,NA,Transportation,2019-12-20T10:23:00Z,2017-04-25T09:04:00Z,1111,0.7013008031078126,120010010004037,12001001000,1000,2
4122087,Jose,Streetlight/Lamp,This street light is located within Chase Hallows Apartments directly in front of apartment 102. This light post is not numbered.,29.62049379,-82.36626508,2018-02-13T20:52:00Z,2018-02-14T14:27:00Z,1054,Public Services,2018-09-27T17:47:00Z,2018-02-22T10:51:00Z,12358,4.988174896515264,120010015153000,12001001515,1515,3
4431595,GPD6185,Building (Abandoned/Damaged),"also has a vehicle in car port with 2005 decal

resident flagged me down with concerns",29.6611259,-82.3610076,2018-05-10T11:36:00Z,NA,NA,Neighborhood,2019-12-20T22:37:00Z,2018-05-11T08:18:00Z,1242,1.6218537632422378,120010010005002,12001001000,1000,2
4856142,Lane,Streetlight/Lamp,NA,29.65190941,-82.37808482,2018-08-30T14:57:00Z,2018-08-31T11:25:00Z,1228,Public Services,2018-09-05T11:08:00Z,2018-09-05T11:08:00Z,8410,3.427020533492039,120010016043004,12001001604,1604,3
5988102,Daniel Burkhardt,Road Repair,Pothole when you turn off of SR121,29.710908,-82.345758,2019-06-07T12:01:00Z,2019-06-07T12:01:00Z,0,Public Services,2019-12-21T08:43:00Z,2019-06-11T16:40:00Z,6039,5.556649295627621,120010019082015,12001001908,1908,3
4160643,An anonymous SeeClickFix user,Trash/Debris (Public Property),NA,29.65015411,-82.31912994,2018-02-23T16:32:00Z,NA,NA,Neighborhood,2019-12-20T21:11:00Z,2018-02-26T09:58:00Z,3926,2.713235939373833,120010005001041,12001000500,500,1
2981368,kittypryde,Streetlight/Lamp,"On western side of NE 11th street, between NE 5th ave and NE 5th place.",29.65606012,-82.31187144,2016-10-08T21:07:00Z,NA,NA,Public Services,2018-09-26T21:39:00Z,2016-10-10T08:16:00Z,2108,3.179470585247795,120010005004014,12001000500,500,1
7089588,GNVNeighbor,Maintenance Ditch/Drainage/Flooding,trash trap on Sweetwater branch has limbs on it and trashes flowing around it needs to be cleaned out,29.64265251,-82.31546783,2019-12-12T11:50:00Z,2019-12-12T11:50:00Z,0,Public Services,2019-12-21T19:13:00Z,2019-12-13T09:10:00Z,1280,3.4531875022258807,120010007002023,12001000700,700,4
6713381,CityOfGainesvilleCollaborativeNeighbor,Grass (Overgrown),NA,29.618676,-82.366308,2019-09-23T11:30:00Z,NA,NA,Neighborhood,2019-09-24T07:39:00Z,2019-09-24T07:39:00Z,1209,5.173581646578526,120010015172000,12001001517,1517,3
6898438,An anonymous SeeClickFix user,Tree/Limbs (Public Property),"The eastern side sidewalk along NW 18th Street, from NW 8th Ave to NW 10th Ave (area around the creek) is practically not usable as it is covered by tree limbs. This is the second time in a time frame of two months, that I report this issue. The third time will be to the commission.",29.66213492,-82.34724998,2019-10-29T07:40:00Z,2019-10-29T07:40:00Z,0,Neighborhood,2019-10-29T10:10:00Z,2019-10-29T10:10:00Z,150,0.31681824010518034,120010010001016,12001001000,1000,2
2994991,An anonymous SeeClickFix user,Emergency - Other,Claw truck required.,29.678609,-82.360722,2016-10-13T15:19:00Z,2016-10-13T15:19:00Z,0,Health and Public Safety,2019-12-20T02:52:00Z,2016-11-02T10:39:00Z,28519,2.52575195079168,120010011004000,12001001100,1100,4
3827831,An anonymous SeeClickFix user,Street Sign,NA,29.66218758,-82.31811523,2017-10-29T12:01:00Z,NA,NA,Public Services,2018-09-27T13:11:00Z,2017-10-30T07:28:00Z,1167,2.530702795842669,120010005003017,12001000500,500,1
3616805,An anonymous SeeClickFix user,Sidewalk Repair,NA,29.65467262,-82.32146454,2017-08-07T13:08:00Z,2017-08-07T13:08:00Z,0,Public Services,2018-09-27T08:32:00Z,2017-08-08T16:51:00Z,1663,2.313551912387158,120010005005031,12001000500,500,1
3527543,IamMeeks,Grass (Overgrown),Grass and weeds are very high on this seemingly abandoned property. Trash has piled up including broken bicycles parts. A large tent has appeared as well in the back.,29.66293017,-82.32286024,2017-06-30T11:41:00Z,NA,NA,Neighborhood,2018-09-27T07:14:00Z,2017-07-08T08:14:00Z,11312,2.079320721541699,120010005003011,12001000500,500,1
6503419,Cin D B,Tree/Limbs (Public Property),"Many long tree vines (possibly dead) are twisted around the transformer and wires in our backyard.  I think this is a potential hazard, especially during hurricane season and if the transformer blows.  I believe the City of Gainesville needs to trim these back, but I'm not sure of the department.

Thank you.",29.6702105,-82.3537292,2019-08-19T17:19:00Z,2019-08-19T17:20:00Z,0,Neighborhood,2019-12-21T12:21:00Z,2019-08-20T08:40:00Z,920,1.3752548650448069,120010011003015,12001001100,1100,4
4500430,Cynthia Tyson,Trash/Debris (Private Property),Request a pick up of Tree Limbs on SE 3rd Place,29.6487917,-82.2970013,2018-05-29T17:25:00Z,NA,NA,Neighborhood,2018-09-28T00:47:00Z,2018-05-31T12:29:00Z,NA,4.7680965146800345,120010006003038,12001000600,600,4
3554681,Lori Moore,Vehicle (Abandoned/Non-Operational),Ford F150 no tag parked on right of way,29.6754688,-82.3101942,2017-07-12T12:06:00Z,2017-07-13T10:55:00Z,1369,Health and Public Safety,2019-12-20T17:55:00Z,2017-07-13T11:08:00Z,1382,3.6656229269851575,120010004004025,12001000400,400,4
3482211,An anonymous SeeClickFix user,Other,This street has a 15 mph speed limit - but that's rarely followed. Cars fly by and slow slightly at the speed bump a few blocks down. There are a lot of pedestrians on the street and cars need to follow the speed limit. Are there more ways to ensure this?,29.6672001,-82.3338351,2017-06-12T12:06:00Z,2017-06-12T13:06:00Z,60,Public Services,2018-09-27T07:12:00Z,2017-07-07T11:04:00Z,35938,1.2199577225974132,120010003011027,12001000301,301,4
2460798,An anonymous SeeClickFix user,Trash/Debris (Public Property),Excessive leaves & garbage left curbside overflowing into the street & drainage.,29.65141092,-82.33763292,2016-05-04T11:48:00Z,2016-05-04T12:07:00Z,18,Neighborhood,2019-12-20T00:11:00Z,2016-05-06T09:41:00Z,2753,1.2451495808738924,120010002005000,12001000200,200,4
3486297,Marie,Trash/Debris (Public Property),This is a bus stop. People waiting there leave trash as there is not a receptacle. I get disgusted by it and have been collecting it. I don't feel that should be my responsibility. Can the city put a trash can there?,29.66382666,-82.33092468,2017-06-13T15:52:00Z,NA,NA,Neighborhood,2019-12-20T17:08:00Z,2017-06-13T17:16:00Z,84,1.3258288275834516,120010003012028,12001000301,301,4
5595233,An anonymous SeeClickFix user,Parking in Yard (Other Than Driveway),Truck frequently parked on front side lawn when space available in driveway and on street.,29.670723,-82.3550715,2019-03-26T13:59:00Z,NA,NA,Transportation,2019-03-27T06:29:00Z,2019-03-27T06:29:00Z,989,1.5055274458237156,120010011003014,12001001100,1100,4
3765084,An anonymous SeeClickFix user,Streetlight/Lamp,NA,29.6554335,-82.3653477,2017-10-09T19:48:00Z,2017-10-10T12:47:00Z,1018,Public Services,2018-09-27T12:04:00Z,2017-10-18T12:45:00Z,12536,2.1339528176578173,120010010002002,12001001000,1000,2
5805320,An anonymous SeeClickFix user,Right-of-Way Maintenance,"The NW 13 Terrace, from the 14th Avenue to the 11th Road needs to be cleared of overgrown grass (especially in the middle) and overgrown vegetation on the side. It is impossible for us to take a stroll with little children in the abandoned and littered status in which it is now. This is an occurring problem, and most of these problems would be solved if you pave this segment properly.",29.66733664,-82.33978338,2019-05-05T10:51:00Z,2019-05-05T10:52:00Z,0,Public Services,2019-05-06T14:41:00Z,2019-05-06T14:41:00Z,1669,0.8259102418883791,120010011003034,12001001100,1100,4
3898187,An anonymous SeeClickFix user,General Code Issue,The bike rack faces the sidewalk and at time the path is blocked.  Additionally there is a slip hazard caused by the wet sidewalk by whatever is being washed out into the street.  As you can see from the picture you have to get close to the puddle to avoid the bike carrier.,29.6526859,-82.32546261,2017-11-22T09:50:00Z,NA,NA,Neighborhood,2019-12-20T20:19:00Z,2017-11-27T16:10:00Z,7579,2.0392955549010257,120010005001050,12001000500,500,1
2987433,Michael,Road Repair,small pothole in street in front of driveway,29.66942332,-82.39224363,2016-10-11T12:42:00Z,2016-10-11T12:42:00Z,0,Public Services,2018-09-26T21:47:00Z,2016-10-12T13:46:00Z,1503,4.736703663890996,120010017022003,12001001702,1702,4
3130125,cefuroxime,Streetlight/Lamp,"Streetlight is out but has no pole number. Located near front of downtown library, along E University Ave. Photo taken on sidewalk, facing University Ave.",29.65129089,-82.32212067,2017-01-03T19:09:00Z,NA,NA,Public Services,2019-12-20T03:55:00Z,2017-01-03T19:48:00Z,39,2.397875303206653,120010005001030,12001000500,500,1
3864226,cefuroxime,Streetlight/Lamp,NA,29.65199854,-82.31631297,2017-11-09T21:34:00Z,2017-11-13T14:42:00Z,5347,Public Services,2019-12-20T20:21:00Z,2017-11-21T13:07:00Z,16772,2.881965949188238,120010005004027,12001000500,500,1
3932680,An anonymous SeeClickFix user,Other,NA,29.650423,-82.38094081,2017-12-06T07:31:00Z,NA,NA,Public Services,2018-09-27T14:23:00Z,2017-12-07T09:12:00Z,1540,3.740671990603174,120010016042012,12001001604,1604,3
3547808,James W. McFarlane,Other,"Friday the garbage truck again squeezed their juices and left broken glass rotten debris and yek, The the yard waist guy's drug the neighbors yard trash to the center of the street covering up the waist from the garbage truck.  Leaving branches and leaves on the road. to wash back into my yard.  If a yard service left as much trash behind they would fined.   Please resolve this problem with Curbside pickup.",29.6686567,-82.337404,2017-07-10T10:47:00Z,2017-07-10T10:50:00Z,3,Public Services,2018-09-27T07:16:00Z,2017-07-10T11:08:00Z,20,1.0780635803702598,120010003011025,12001000301,301,4
6790345,DG PW Parking Enforcement,Vehicle (Abandoned/Non-Operational),scooter. no tag/ tag missing. body damage.,29.6495688,-82.3381245,2019-10-07T13:35:00Z,NA,NA,Health and Public Safety,2019-12-21T15:42:00Z,2019-10-08T10:20:00Z,1244,1.4043230593470901,120010002005002,12001000200,200,4
5576898,Gloria Gordon,Building (Abandoned/Damaged),NA,29.6573577,-82.3345283,2019-03-22T12:17:00Z,NA,NA,Neighborhood,2019-03-25T08:29:00Z,2019-03-25T08:29:00Z,4092,1.0237965274603023,120010002003005,12001000200,200,4
5358860,CityOfGainesvilleCollaborativeNeighbor,Vehicle (Abandoned/Non-Operational),"Unlicensed, abandoned vehicle",29.622069,-82.362033,2019-02-04T15:04:00Z,NA,NA,Health and Public Safety,2019-12-21T03:14:00Z,2019-02-04T16:12:00Z,67,4.664069224040536,120010015152005,12001001515,1515,3
5375349,An anonymous SeeClickFix user,Vehicle (Abandoned/Non-Operational),Vehicle hasn’t moved in a long time. Lots of tickets on it. No city parking pass and taking up multiple spots for those that do pay to park there.,29.65229036,-82.34980121,2019-02-07T13:02:00Z,NA,NA,Health and Public Safety,2019-12-21T03:31:00Z,2019-02-15T13:14:00Z,11532,1.1096164079312452,120010010004040,12001001000,1000,2
6446394,An anonymous SeeClickFix user,Trash/Debris (Private Property),Recycled was not sorted and picked up Wednesday.  tTrash can has remained roadside since Monday.  Recurring problems wit trash.,29.66695064,-82.33709849,2019-08-09T16:03:00Z,NA,NA,Neighborhood,2019-12-21T11:41:00Z,2019-08-12T08:45:00Z,3881,0.9565060490273873,120010003011025,12001000301,301,4
1952840,Ryan,General Code Issue,"There are vehicles with no tags, trash and junk in the yard constantly, the yard is always overgrown and never ever mowed, and there is a garage full of junk in plain view. I plan to put my house up for sale soon and it would be nice if there wasn't a yard full of trash next door.",29.666999,-82.37414,2015-10-02T21:09:00Z,NA,NA,Neighborhood,2018-09-26T04:45:00Z,2015-10-05T15:01:00Z,3952,2.967926283786357,120010017021007,12001001702,1702,4
4661109,AS,Trash/Debris (Private Property),Large pile of debris has been outside of student rental for over a week at 105 NW 30th Street.,29.65371132,-82.36884308,2018-07-10T20:05:00Z,NA,NA,Neighborhood,2019-12-20T23:43:00Z,2018-07-11T07:22:00Z,677,2.514683333801282,120010010002012,12001001000,1000,2
3775413,An anonymous SeeClickFix user,Grass (Overgrown),Grass over four feet tall.  No maintenance in over two months.,29.70240724,-82.35534927,2017-10-12T13:51:00Z,NA,NA,Neighborhood,2019-12-20T19:59:00Z,2017-10-13T07:48:00Z,1076,4.731960157037393,120010012025000,12001001202,1202,4
4556957,Amanda Okolo,Streetlight/Lamp,"Please check the sensor at this intersection at your earliest convenience. The stop light changes too quickly when I cross. No other light during my trajectory changes so quickly. I make it passed safely without runninh the red light.
Shared route
From tacachale to i-75 south via I-75 S.

1 hr 36 min (67 mi)
1 hr 27 min in current traffic


1. Head north on NE 23rd St toward NE 21st Pl
2. Turn left onto NE 23rd Ln
3. Turn right onto NE 23rd Pl
4. Turn left onto NE State Rd 24/NE Waldo Rd
5. Continue straight onto SE 11th St
6. Turn left toward US-441 S
7. Slight left onto US-441 S
8. Turn right onto Co Rd 234
9. Turn left onto the I-75 S ramp
10. Take exit 352 for FL-40 toward Ocala/Silver Springs
11. Turn left onto FL-40 E/W Silver Springs Blvd
12. Turn right onto SW 27th Ave
13. Use the left 2 lanes to turn left onto SW 10th St
14. Turn left onto Pine Rd
15. Turn right onto Bahia Track Way
16. Turn left onto Bahia Track
17. Turn right onto B Track Trce
18. Arrive at location: 520 B Track Trce
19. Head northeast on B Track Trce toward Bahia Track
20. Turn left onto Bahia Track
21. Turn right onto Bahia Track Way
22. Turn left onto Pine Rd
23. Turn left onto SE Maricamp Rd
24. Turn right onto Oak Rd
25. Turn right onto SE 110th Street Rd
26. Turn left onto SE 92nd Loop
27. Continue onto SE 132nd St Rd
28. Turn right onto the Interstate 75 N ramp
29. Merge onto I-75 N
30. Arrive at location: I-75

For the best route in current traffic visit https://goo.gl/maps/puJwRCgSEqC2

Shared route
From tacachale to 520 B Track Trce, Ocala, FL 34472-2629, USA via US-441 S.

1 hr 11 min (52 mi)
1 hr 6 min in current traffic


1. Head north on NE 23rd St toward NE 21st Pl
2. Turn left onto NE 23rd Ln
3. Turn right onto NE 23rd Pl
4. Turn left onto NE State Rd 24/NE Waldo Rd
5. Continue straight onto SE 11th St
6. Turn left toward US-441 S
7. Slight left onto US-441 S
8. Continue straight onto US-301 S/US-441 S
9. Turn left onto FL-326 E
10. Turn right onto NE 58th Ave/Baseline Rd
11. Use the left 2 lanes to turn left onto State Rte 464 E/SE Maricamp Rd
12. Turn left onto Pine Rd
13. Turn right onto Bahia Track Way
14. Turn left onto Bahia Track
15. Turn right onto B Track Trce
16. Arrive at location: 520 B Track Trce

For the best route in current traffic visit https://goo.gl/maps/Wme46Hou4yJ2

Shared route
From tacachale to 520 B Track Trce, Ocala, FL 34472-2629, USA via Co Rd 325.

1 hr 15 min (52 mi)
1 hr 10 min in current traffic


1. Head north on NE 23rd St toward NE 21st Pl
2. Turn left onto NE 23rd Ln
3. Turn right onto NE 23rd Pl
4. Turn left onto NE State Rd 24/NE Waldo Rd
5. Turn left onto NE 8th Ave
6. Turn right onto NE 15th St
7. Turn left onto FL-20 E/SE Hawthorne Rd
8. Turn right onto Co Rd 325
9. Turn right onto US-301 S
10. Slight left onto NE Jacksonville Rd/Old US Hwy 301
11. Turn left onto FL-326 E
12. Turn right onto NE 58th Ave/Baseline Rd
13. Use the left 2 lanes to turn left onto State Rte 464 E/SE Maricamp Rd
14. Turn left onto Pine Rd
15. Turn right onto Bahia Track Way
16. Turn left onto Bahia Track
17. Turn right onto B Track Trce
18. Arrive at location: 520 B Track Trce

For the best route in current traffic visit https://goo.gl/maps/6HoV2zSPvcU2",29.662169,-82.3391679,2018-06-13T00:49:00Z,NA,NA,Public Services,2018-06-13T12:15:00Z,2018-06-13T12:15:00Z,685,0.5075160605365204,120010003012035,12001000301,301,4
5081652,GNVNeighbor,Other,water is leaking out of the curb,29.6520327,-82.326777,2018-11-02T08:14:00Z,2018-11-02T08:30:00Z,15,Public Services,2019-12-21T01:40:00Z,2018-11-02T13:55:00Z,340,1.9628979625827963,120010005001052,12001000500,500,1
6689679,An anonymous SeeClickFix user,Right-of-Way Maintenance,"Overgrown tree branches make it impossible to use the Eastern sidewalk on NW 18th Terrace, segment from NW 8th Avenue to NW 11th rd, inside Florida park.",29.66165359,-82.34724998,2019-09-18T18:19:00Z,2019-09-18T18:19:00Z,0,Public Services,2019-09-26T13:59:00Z,2019-09-26T13:59:00Z,11260,0.29969357421260695,120010010001015,12001001000,1000,2
3601473,An anonymous SeeClickFix user,Vehicle (Abandoned/Non-Operational),"Silver Toyota, no tag, parked in front of 415 NW 4th Street for 2-3 months.",29.65619469,-82.32772064,2017-07-31T21:59:00Z,NA,NA,Health and Public Safety,2018-09-27T08:08:00Z,2017-08-01T10:05:00Z,726,1.6856628094529051,120010002001009,12001000200,200,4
6150764,Keith White,General Code Issue,"Unauthorized use of 12th Ave right-of-way and foot path through woods to enter 300 Club from NW 38th Street. White station wagon, 5 pm on Saturday July 6.",29.6810568,-82.34520841,2019-07-06T18:17:00Z,NA,NA,Neighborhood,2019-07-15T14:49:00Z,2019-07-09T08:12:00Z,3714,2.2336471748820523,120010012032000,12001001203,1203,4
5969014,JG,Other,NA,29.66463229,-82.36749642,2019-06-04T18:30:00Z,NA,NA,Public Services,2019-06-05T08:22:00Z,2019-06-05T08:22:00Z,831,2.2853178540841386,120010010005008,12001001000,1000,2
2008736,An anonymous SeeClickFix user,Other,NA,29.68846907,-82.34251415,2015-11-03T07:18:00Z,2015-11-03T07:43:00Z,24,Public Services,2018-09-26T05:32:00Z,2015-11-03T08:18:00Z,59,3.0613852515594093,120010012031026,12001001203,1203,4
5866372,An anonymous SeeClickFix user,Sidewalk Repair,They constantly have 2 cars parked on sidewalk since they renovated the place (partially blocking it). So it is dangerous to go on this busy avenue,29.6459625,-82.3157642,2019-05-16T14:26:00Z,2019-05-16T14:27:00Z,0,Public Services,2019-12-21T07:15:00Z,2019-05-21T14:10:00Z,7183,3.224178251276352,120010007001030,12001000700,700,4
2106146,Awesome Amy,Other,"There has been a deceased raccoon in our neighborhood for a few days and it has not been removed yet. I wasn’t sure if it was something that would be seen and taken care of immediately, so I didn’t report it over the weekend, but it is still there, so I wanted to report it now.  
It is intact (at least as of this morning) and on the side of the road (in the gutter) in front of 1013 NE 23rd Avenue, Gainesville.  This is on the right side of NE 23rd, as headed towards Waldo Road.  If someone could assist with the removal of this animal, I would greatly appreciate it.",29.673589,-82.3127219,2015-12-15T12:52:00Z,NA,NA,Public Services,2018-09-26T06:54:00Z,2015-12-15T13:02:00Z,10,3.355067469397577,120010004003000,12001000400,400,4
2785693,Mary Freeman,Vehicle (Abandoned/Non-Operational),"The car tag is 613-PDK, with a license expiration date 8/13.  It is filled with junk ..",29.693705,-82.36741,2016-08-10T16:02:00Z,2016-08-11T10:04:00Z,1082,Health and Public Safety,2018-09-26T18:06:00Z,2016-08-16T08:34:00Z,8191,4.274144578642521,120010012024005,12001001202,1202,4
6488505,Jeff L.,Maintenance Ditch/Drainage/Flooding,"I live in Northwood Pines near Lift  Station 106.For years, my street (6507 NW 26th Terrace)had terrible flooding issues.Last year you cleaned up that area behind Oakwood Commons called Lift Station 106.It really helped.The flooding stopped thanks to that huge ditch behind Oakwood Commons. Now the flooding has started again.I think it's because the lift station area is full of debris again.Trees, garbage and even shopping carts. Maybe if you cleaned or unplugged it again the flooding would stop. Thanks.",29.7124626,-82.3590053,2019-08-16T12:36:00Z,2019-08-16T12:36:00Z,0,Public Services,2019-08-20T13:34:00Z,2019-08-20T13:34:00Z,5817,5.903036264330156,120010018033015,12001001803,1803,3
3664163,An anonymous SeeClickFix user,Trash/Debris (Private Property),There has been an old toilet and construction/remodel debris left sitting on the sidewalk for a week.,29.65569999,-82.32973555,2017-08-27T16:48:00Z,NA,NA,Neighborhood,2018-09-27T09:43:00Z,2017-08-29T07:20:00Z,2311,1.522663510192151,120010002001006,12001000200,200,4
4346484,An anonymous SeeClickFix user,General Code Issue,Dead tree on private property is a hazard to sidewalk and street.,29.6469187,-82.3228695,2018-04-17T17:28:00Z,NA,NA,Neighborhood,2018-09-27T21:56:00Z,2018-04-18T07:36:00Z,847,2.595221389488005,120010005001100,12001000500,500,1
2114028,Dean Mimms,Other,NA,29.661907,-82.332709,2015-12-21T14:35:00Z,NA,NA,Public Services,2018-09-26T07:03:00Z,2015-12-21T15:54:00Z,79,1.1200755433022807,120010003012058,12001000301,301,4
5007711,An anonymous SeeClickFix user,Street Sign,"There should be a crosswalk light similar to NW 8th Ave to bring caution to pedestrians as there was an accident witnessed last week Oct. 6, 2018. Plenty of children go the park with families and cars zoom by without blatant disregard to the pedestrians.",29.6451331,-82.321314,2018-10-11T14:42:00Z,2018-10-12T08:19:00Z,1057,Public Services,2018-10-23T08:47:00Z,2018-10-23T06:58:00Z,16815,2.836059801837862,120010007002010,12001000700,700,4
3540195,Lori Moore,Vehicle (Abandoned/Non-Operational),Mercury Grand Marq no tag parked on right of way with complaints of being abandon,29.6544531,-82.3323996,2017-07-06T14:40:00Z,NA,NA,Health and Public Safety,2019-12-20T17:29:00Z,2017-07-07T16:58:00Z,1578,1.3583061212169227,120010002001025,12001000200,200,4
3046069,An anonymous SeeClickFix user,Other,"This barricade showed up about a month ago and is an eyesore!  If something needs fixing, fix it already!",29.66681306,-82.33467269,2016-11-07T12:55:00Z,2016-11-07T14:23:00Z,87,Public Services,2018-09-26T23:08:00Z,2016-11-07T17:14:00Z,258,1.128812089209743,120010003011035,12001000301,301,4
5381031,An anonymous SeeClickFix user,Building (Abandoned/Damaged),"Stairwell broken mid way of steps, has been this way for over 2 months now and is very dangerous.",29.6468858,-82.2924887,2019-02-08T14:44:00Z,NA,NA,Neighborhood,2019-12-21T03:31:00Z,2019-02-11T09:04:00Z,3980,5.247660691192274,120010006003042,12001000600,600,4
5109389,Rick Griffin,Streetlight/Lamp,Street light out,29.66509928,-82.34339593,2018-11-11T17:18:00Z,2018-11-13T10:45:00Z,2486,Public Services,2019-12-21T02:07:00Z,2018-11-14T12:14:00Z,4015,0.4625997051715554,120010010001032,12001001000,1000,2
3517443,CityOfGainesvilleCollaborativeNeighbor,Mosquito Control,NA,29.684368,-82.3787211,2017-06-26T20:21:00Z,2017-06-26T20:22:00Z,0,Health and Public Safety,2018-09-27T06:50:00Z,2017-06-27T09:21:00Z,779,4.228838210769014,120010011001004,12001001100,1100,4
3398367,CityOfGainesvilleCollaborativeNeighbor,Right-of-Way Maintenance,2 of the sprinklers in the roundabout at Depot Ave and Main St. are shooting water straight up in the air.,29.64443661,-82.32512403,2017-05-09T08:13:00Z,2017-05-09T08:30:00Z,16,Public Services,2018-09-27T05:05:00Z,2017-05-11T12:58:00Z,3165,2.6122949307490484,120010008061000,12001000806,806,3
2672052,dogperson,Right-of-Way Maintenance,Sidewalk is obstructed by overhanging bamboo plants. Actual location is on North E. 5th St. near North E. 5th Ave. Actual address of property abutted is 505 NE. Fifth Avenue.,29.65535206,-82.32079249,2016-07-08T08:51:00Z,2016-07-08T08:51:00Z,0,Public Services,2018-09-26T15:56:00Z,2016-07-11T12:11:00Z,4519,2.354192765698513,120010005005025,12001000500,500,1
3631813,Bob Mounts,Street Sign,NA,29.66267967,-82.34287262,2017-08-13T19:19:00Z,NA,NA,Public Services,2019-12-20T18:17:00Z,2017-11-09T09:22:00Z,126183,0.2283037307090107,120010010001018,12001001000,1000,2
5871315,CityOfGainesvilleCollaborativeNeighbor,General Police Enforcement,"Ongoing criminal activity involving illegal drugs, open container, public drunkenness, trespassing etc. Primarily around the beverage store and by exit from Circle K. Please monitor this area and picnic pavilion at NE Park. Persons on bicycle making deliveries daily. Please monitor.",29.666583,-82.3231215,2019-05-17T11:14:00Z,NA,NA,Health and Public Safety,2019-09-23T17:18:00Z,2019-09-23T17:18:00Z,186123,2.135129595223515,120010003012000,12001000301,301,4
4352978,Jose,Street Sign,Knocked down “Keep Right” sign(yellow arrow) along a multitude of bushes(green arrows) ripped from the roundabout median.,29.61991092,-82.35577303,2018-04-19T08:56:00Z,NA,NA,Public Services,2018-09-27T22:00:00Z,2018-04-19T13:24:00Z,268,4.709116753888691,120010015161000,12001001516,1516,3
6950788,An anonymous SeeClickFix user,Request for New Streetlight/Lamp,Request streetlight,29.67172453,-82.37798668,2019-11-08T15:00:00Z,2019-11-13T07:29:00Z,6748,Transportation,2020-01-15T09:25:00Z,NA,NA,3.475196023764115,120010011002013,12001001100,1100,4
4249914,Parking Enforcement - Garage,Street Sign,zn 2 decal signs missing. no signs on 1400 nw 3 rd ave. after 14th drive,29.6538937,-82.3415479,2018-03-19T09:02:00Z,NA,NA,Public Services,2019-12-20T21:44:00Z,2018-03-19T11:04:00Z,121,0.8338659017312952,120010010003018,12001001000,1000,2
